player_id,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,height,weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,,current_mv
5490,5037,dieumerci ndongala,70,81,59,64,74,28,42,82,80,68,59,59,56,61,54,67,67,57,64,56,65,72,89,91,68,70,72,28,46,21,29,24,51,65,31,39,RM,3,3,right,170,59,RW,33,Congo DR,Liga Cyprus,APOEL FC,"Flair, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dieumerci-ndongala/204908,,,,,,,250000
5491,5037,sean nealis,70,67,32,39,49,69,84,60,72,32,32,42,22,26,34,35,25,25,52,41,25,45,61,45,67,50,50,64,74,69,72,65,84,84,87,75,CB,3,2,right,194,79,,27,United States,MLS,Red Bulls,Power Header,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sean-nealis/247459,,,,,,,2500000
5492,5037,ionuț nedelcearu,70,71,48,56,57,68,79,67,75,47,46,65,41,36,48,49,40,44,67,67,42,53,58,56,68,58,70,65,73,67,70,67,84,75,83,74,CB,4,2,right,190,85,,28,Romania,Serie BKT,Palermo,"Aerial, Power Header, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ionut-nedelcearu/242614,,,,,,,1000000
5493,5037,franco negri,70,77,59,66,71,65,67,78,77,65,60,67,50,47,51,64,68,43,70,66,63,73,70,74,63,68,70,66,59,64,67,66,73,72,66,63,LB,3,2,left,174,76,LM,29,Argentina,MLS,Inter Miami CF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/franco-negri/236281,,,,,,,700000
5494,5037,kiki,70,84,48,61,62,66,68,83,84,60,41,57,49,48,57,54,67,49,64,61,64,60,63,64,67,62,61,70,58,69,65,63,76,73,68,62,LB,3,2,left,181,76,"CB, LM",29,Portugal,Liga Portugal,AVS Futebol SAD,,,,,,,,,500000
5495,5037,curtis nelson,70,65,36,52,59,68,82,65,65,45,38,42,27,23,36,48,37,50,60,62,40,55,69,63,67,59,59,68,68,69,68,67,89,77,88,69,CB,3,2,right,183,74,,31,England,EFL Championship,Derby County,"Long Ball Pass, Long Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/curtis-nelson/200840,,,,,,,700000
5496,5037,joe newell,70,53,60,71,69,65,76,51,54,65,57,66,59,62,62,70,72,68,72,70,74,69,61,70,65,73,73,67,57,65,67,64,67,81,76,73,CM,2,3,left,185,71,CDM,31,England,Scottish Prem,Hibernian,"Dead Ball, Long Ball Pass, Long Throw, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joe-newell/202771,,,,,,,850000
5497,5037,florian niederlechner,70,64,71,61,68,36,78,68,60,72,70,77,66,73,69,65,54,44,68,56,62,68,65,66,72,69,71,35,69,27,35,35,78,80,78,75,ST,4,3,right,186,86,CAM,33,Germany,Bundesliga 2,Hertha BSC,Acrobatic,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/florian-niederlechner/211899,,,,,,,500000
5498,5037,håvard nielsen,70,65,70,67,70,45,74,60,69,67,73,73,64,69,54,69,66,39,72,63,64,71,62,63,71,71,72,54,70,45,36,33,76,76,76,66,ST,4,3,right,187,83,CAM,31,Norway,Bundesliga 2,Hannover 96,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/havard-nielsen/190738,,,,,,,
5499,5037,juan nieto,70,67,62,71,70,59,72,65,68,67,61,58,66,56,70,73,66,67,74,71,71,68,83,69,62,72,62,63,38,64,62,47,62,76,77,58,CM,3,3,right,178,74,"CAM, CDM",31,Colombia,Sudamericana,Deportes Tolima,"Finesse Shot, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/juan-nieto/214358,,,,,,,0
5500,5037,dimitrios nikolaou,70,36,40,44,42,70,78,38,35,29,25,67,50,25,49,26,40,29,56,58,24,30,35,43,67,55,59,69,69,71,70,69,71,66,85,75,CB,2,2,left,188,82,,26,Greece,Serie BKT,Palermo,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dimitrios-nikolaou/237040,,,,,,,2000000
5501,5037,fer niño,70,67,71,58,68,34,72,65,69,73,70,74,70,68,65,55,52,51,66,53,54,67,72,61,69,69,65,31,70,30,31,28,78,73,79,52,ST,3,3,right,191,78,,23,Spain,LALIGA HYPERMOTION,Burgos CF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fer-nino/252590,,,,,,,2000000
5502,5037,dan nistor,70,63,68,71,70,60,69,61,65,70,62,74,72,65,78,73,65,68,74,72,71,70,71,74,67,70,72,62,44,62,61,58,54,84,60,77,CAM,4,3,right,174,74,CM,36,Romania,SUPERLIGA,FC Univ. Cluj,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dan-nistor/212226,,,,,,,500000
5503,5037,florin niță,70,69,70,65,72,20,73,19,21,4,8,49,5,5,11,39,14,13,23,22,10,18,28,64,60,11,62,8,13,14,13,14,62,36,79,20,GK,2,1,right,184,78,,37,Romania,ROSHN Saudi League,Damac FC,Footwork,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/florin-nita/238033,69,70,65,73,72,,225000
5504,5037,mathias normann,70,70,62,69,70,66,74,71,69,61,58,75,66,48,52,71,64,62,72,70,67,70,73,75,67,69,68,68,56,66,68,64,75,73,76,72,CDM,3,3,right,179,75,CM,28,Norway,ROSHN Saudi League,Al Raed,"Long Ball Pass, Long Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mathias-normann/222404,,,,,,,3000000
5505,5037,rúben vezo,70,68,54,62,62,70,73,67,69,45,53,59,55,51,50,54,64,36,68,65,57,59,68,69,66,62,67,71,68,70,71,70,75,70,74,72,CB,2,2,right,183,80,RB,30,Portugal,Hellas Liga,Olympiacos FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ruben-vezo/215399,,,,,,,1500000
5506,5037,christoffer nyman,70,78,69,58,66,41,80,79,78,70,71,68,66,69,72,67,51,47,65,45,54,65,70,60,69,65,67,36,68,40,41,30,85,81,81,74,ST,3,3,right,185,82,,31,Sweden,Allsvenskan,IFK Norrköping,"Aerial, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christoffer-nyman/202905,,,,,,,800000
5507,5037,callum o'dowda,70,82,60,65,70,51,65,82,82,61,61,64,58,52,58,63,68,57,66,62,67,70,80,72,67,70,56,48,56,55,49,42,75,72,67,47,LM,3,3,left,180,75,"LW, LB",29,Republic of Ireland,EFL Championship,Cardiff City,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/callum-o-dowda/212454,,,,,,,1500000
5508,5037,aiden o'neill,70,76,61,65,69,66,78,74,78,59,59,67,65,58,53,65,54,53,71,69,60,66,79,80,68,67,69,66,58,64,69,67,77,82,77,75,CDM,3,3,right,178,70,CM,26,Australia,1A Pro League,Standard Liège,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aiden-o-neill/230888,,,,,,,1500000
5509,5037,luke o'nien,70,72,58,62,65,68,82,75,70,59,57,58,60,60,59,65,57,56,65,61,60,61,77,81,67,63,63,66,64,70,69,68,86,91,75,88,CB,4,2,right,179,74,,29,England,EFL Championship,Sunderland,"Intercept, Long Ball Pass, Long Throw, Relentless, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luke-o-nien/215700,,,,,,,1800000
5510,5037,cas odenthal,70,61,35,54,61,69,74,53,68,25,25,54,33,46,49,44,54,32,63,59,35,58,59,67,68,63,68,68,67,67,73,71,73,67,79,69,CB,3,2,right,190,79,,23,Holland,Serie BKT,Sassuolo,"Bruiser, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cas-odenthal/262474,,,,,,,2500000
5511,5037,braian ojeda,70,67,54,64,72,66,69,72,63,60,47,69,57,45,41,68,55,39,71,69,43,73,75,79,65,71,61,65,59,66,69,67,69,77,61,81,CDM,3,4,right,173,68,CM,24,Paraguay,MLS,Real Salt Lake,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/braian-ojeda/248870,,,,,,,3500000
5512,5037,lucas rosa,70,73,42,57,60,65,62,75,71,50,38,58,40,21,40,38,66,42,65,56,50,55,62,72,64,65,52,65,58,63,68,73,67,80,57,49,RB,3,3,right,177,73,"RM, LB",24,Brazil,LALIGA EA SPORTS,R. Valladolid CF,"Anticipate, Block",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lucas-rosa/272357,,,,,,,1200000
5513,5037,ohi omoijuanfo,70,76,68,62,67,41,74,76,76,70,69,71,65,67,64,64,59,59,64,56,65,66,70,56,69,68,68,47,69,38,32,36,83,74,77,66,ST,4,3,right,188,78,,30,Norway,3F Superliga,Brøndby IF,"Finesse Shot, Power Header, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ohi-omoijuanfo/201876,,,,,,,1800000
5514,5037,ado onaiwu,70,79,69,61,66,38,69,81,77,70,70,70,68,66,60,65,58,51,65,57,56,66,63,62,68,68,65,34,68,32,37,36,82,63,72,67,ST,3,3,right,180,75,LM,28,Japan,Ligue 1 McDonald's,AJ Auxerre,Power Header,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ado-onaiwu/237453,,,,,,,1800000
5515,5037,german onugkha,70,67,70,54,67,24,79,65,68,69,71,72,68,69,66,54,38,49,64,56,46,67,61,58,67,69,67,18,66,20,18,22,81,66,90,66,ST,3,2,right,190,94,,28,Russia,3F Superliga,F.C. København,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/german-onugkha/260896,,,,,,,1700000
5516,5037,christian ordoñez,70,83,45,64,67,65,73,80,85,56,39,57,44,37,44,70,50,46,71,70,45,65,75,77,65,68,57,66,55,62,68,70,72,93,63,71,CDM,3,2,right,177,65,CM,20,Argentina,Primera División,Vélez Sarsfield,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christian-ordonez/273884,,,,,,,
5517,5037,nicolás orsini,70,73,67,57,65,31,73,65,80,71,67,74,59,64,65,59,58,47,59,57,43,64,67,54,67,68,68,22,77,33,25,19,80,61,84,59,ST,3,3,right,187,80,,30,Argentina,Primera División,Unión,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicolas-orsini/220148,,,,,,,400000
5518,5037,kevin ortiz,70,69,51,61,63,69,73,67,70,55,51,55,49,44,45,58,49,47,70,67,53,61,59,69,65,65,62,68,58,70,73,67,70,76,71,76,CDM,3,2,right,176,70,CM,23,Argentina,Libertadores,Rosario Central,"Bruiser, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kevin-ortiz/271344,,,,,,,2500000
5519,5037,josé ortíz,70,72,47,47,53,70,74,71,72,23,39,67,53,36,53,34,41,33,59,56,21,44,60,65,69,57,62,70,70,72,68,67,81,66,79,72,CB,3,2,right,179,78,RB,25,Colombia,Sudamericana,Indep. Medellín,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jose-ortiz/242763,,,,,,,
5520,5037,ben osborn,70,69,65,70,72,65,63,69,69,66,61,73,69,68,42,72,70,70,70,68,71,70,80,83,68,71,67,64,50,66,68,67,60,84,56,53,LB,3,3,left,176,75,"LM, CM",30,England,EFL Championship,Derby County,Incisive Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ben-osborn/210985,,,,,,,1000000
5521,5037,milutin osmajić,70,78,72,56,62,37,77,79,77,72,72,78,68,69,65,59,51,53,59,52,53,62,62,73,68,60,59,30,69,30,38,33,86,67,83,74,ST,5,2,right,186,80,,25,Montenegro,EFL Championship,Preston,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/milutin-osmajic/263230,,,,,,,
5522,5037,amine oudrhiri,70,69,52,70,72,66,68,67,70,61,48,60,51,60,51,68,69,47,73,74,72,72,68,72,69,72,74,71,45,70,68,55,61,77,67,59,CM,3,3,right,184,76,CDM,31,France,Liga Portugal,Rio Ave FC,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amine-oudrhiri/221506,,,,,,,
5523,5037,deabeas owusu-sekyere,70,86,63,58,74,25,66,89,83,73,62,64,64,65,59,62,63,54,58,49,57,77,83,64,67,70,61,20,51,22,26,19,74,78,67,45,LM,4,3,right,184,77,"LW, ST",24,Holland,CSL,Zhejiang Pro,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/deabeas-owusu-sekyere/271525,,,,,,,1200000
5524,5037,cenk özkacar,70,60,36,56,61,69,75,61,60,44,26,64,26,31,45,59,42,33,65,62,33,58,62,55,66,64,64,68,71,69,70,70,80,68,79,70,CB,3,2,left,187,85,LB,23,Turkey,LALIGA EA SPORTS,R. Valladolid CF,Jockey,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cenk-ozkacar/258396,,,,,,,4000000
5525,5037,sergi palencia,70,78,56,60,69,65,72,78,78,65,51,68,59,34,45,44,69,44,68,59,58,70,72,74,65,67,71,66,57,68,65,63,73,79,67,75,RB,3,3,right,172,68,"RM, LB",28,Spain,MLS,LAFC,"Long Throw, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sergi-palencia/228321,,,,,,,2000000
5526,5037,kasey palmer,70,64,64,70,73,54,71,66,63,67,63,68,66,61,57,72,66,70,72,69,71,74,77,77,65,70,71,44,57,48,63,63,73,54,78,76,CAM,4,3,right,181,68,LM,27,Jamaica,EFL Championship,Hull City,"Flair, Incisive Pass, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kasey-palmer/225441,,,,,,,1200000
5527,5037,victor pálsson,70,70,52,59,57,68,77,65,74,51,45,71,51,42,50,58,46,50,70,61,40,50,67,59,68,60,67,72,70,69,65,60,75,78,74,86,CB,3,2,right,186,77,"RB, CDM",33,Iceland,EFL Championship,Plymouth Argyle,"Power Header, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/victor-palsson/190640,,,,,,,350000
5528,5037,ivor pandur,70,71,68,60,73,39,67,37,41,7,6,45,7,8,14,37,14,10,29,28,14,10,37,31,70,16,48,6,11,9,10,14,47,32,44,21,GK,3,1,right,187,81,,24,Croatia,EFL Championship,Hull City,Cross Claimer,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ivor-pandur/258585,71,68,60,67,73,,2000000
5529,5037,park ji soo,70,69,48,56,60,70,76,65,73,45,46,54,55,25,36,60,38,30,65,69,32,55,73,64,58,62,57,65,72,71,71,68,81,72,78,73,CB,3,2,right,187,77,,30,Korea Republic,CSL,Wuhan Three Towns,"Aerial, Anticipate, Block, Jockey",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/park-ji-soo/212912,,,,,,,
5530,5037,park yong woo,70,58,58,63,61,65,78,64,53,58,52,66,65,49,51,68,47,50,71,71,48,58,61,53,64,68,58,69,64,69,62,59,78,81,82,66,CDM,3,2,right,186,80,CM,31,Korea Republic,United Emirates League,Al Ain FC,"Intercept, Relentless, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/park-yong-woo/226652,,,,,,,
5531,5037,alex paulsen,70,68,65,70,73,49,64,47,52,18,19,53,16,16,24,56,25,23,41,45,31,26,59,52,78,43,60,14,20,13,18,16,59,45,52,21,GK,4,1,right,193,82,,22,New Zealand,Premier League,AFC Bournemouth,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alex-paulsen/263851,68,65,70,64,73,,450000
5532,5037,leonardo pavoletti,70,49,68,53,61,39,68,36,60,78,73,72,49,80,64,56,36,40,66,48,47,59,54,60,63,65,68,27,86,45,29,27,80,35,79,77,ST,3,2,right,188,85,,35,Italy,Serie A Enilive,Cagliari,"Aerial, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leonardo-pavoletti/205850,,,,,,,800000
5533,5037,bailey peacock-farrell,70,70,70,71,71,60,69,60,61,14,11,53,17,11,29,64,14,11,45,49,20,17,40,59,63,29,52,20,17,26,20,20,70,40,67,40,GK,3,1,left,193,73,,27,Northern Ireland,EFL League One,Birmingham City,"Cross Claimer, Footwork",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bailey-peacock-farrell/229091,70,70,71,69,71,,1200000
5534,5037,ben pearson,70,57,49,62,67,67,76,64,51,57,46,63,43,38,42,65,52,40,68,69,45,65,67,78,65,68,67,67,53,67,69,71,67,74,72,91,CDM,3,3,right,176,71,,29,England,EFL Championship,Stoke City,Slide Tackle,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ben-pearson/213689,,,,,,,2000000
5535,5037,alisson safira,70,66,72,52,66,25,65,67,66,73,72,78,67,63,74,53,38,45,62,51,52,65,58,60,72,70,58,31,73,19,16,14,76,72,65,51,ST,2,2,right,185,75,,29,Brazil,Liga Portugal,Santa Clara,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alisson-safira/264463,,,,,,,400000
5536,5037,matías pellegrini,70,82,65,63,73,53,61,81,82,70,64,71,59,56,69,70,60,58,64,61,50,75,80,75,67,70,69,51,52,61,49,50,67,64,56,69,LM,3,3,left,176,66,"RM, LW",24,Argentina,Primera División,Vélez Sarsfield,"Flair, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matias-pellegrini/244884,,,,,,,2200000
5537,5037,felipe peña biafore,70,69,58,66,64,70,71,68,69,60,49,72,70,35,50,61,63,72,70,71,54,60,67,66,69,67,68,67,70,70,72,68,76,72,72,65,CDM,3,2,right,180,76,"CB, CM",23,Argentina,Sudamericana,Lanús,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/felipe-pena-biafore/264323,,,,,,,3200000
5538,5037,luis perea,70,51,55,67,65,66,78,48,53,62,52,64,61,32,45,64,60,62,73,69,62,66,52,49,67,70,57,69,70,60,70,64,74,79,82,68,CDM,3,2,right,191,83,CM,27,Spain,LALIGA HYPERMOTION,Racing de Ferrol,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luis-perea/238461,,,,,,,600000
5539,5037,rodrigo pinho,70,60,75,60,68,25,61,65,55,70,76,80,72,67,74,67,49,74,65,50,65,70,65,59,67,69,68,19,64,18,24,21,70,68,67,36,ST,3,3,left,185,80,,33,Brazil,Liga Portugal,Estrela Amadora,"Chip Shot, Flair",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rodrigo-pinho/229683,,,,,,,400000
5540,5037,ronald,70,87,62,58,71,33,53,85,88,65,66,73,45,52,58,60,63,43,63,48,46,71,71,71,72,73,66,23,52,23,44,34,62,73,46,44,RM,2,3,right,177,69,"RW, LW",23,Brazil,EFL Championship,Swansea City,First Touch,,,,,,,,1800000
5541,5037,bruno almeida,70,78,70,66,70,25,44,83,74,69,74,65,70,59,63,67,60,64,69,67,65,69,83,81,61,70,58,23,35,21,26,23,49,53,40,43,CAM,3,3,left,172,66,LW,28,Portugal,Liga Portugal,Santa Clara,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bruno-almeida/271371,,,,,,,1200000
5542,5037,antonio pergreffi,70,49,45,53,54,70,77,51,47,40,44,55,40,40,45,46,48,32,62,55,45,55,32,40,65,60,60,66,70,70,72,70,75,70,83,70,CB,3,2,left,189,85,,36,Italy,Serie BKT,Modena,"Aerial, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/antonio-pergreffi/268923,,,,,,,250000
5543,5037,léo pétrot,70,65,33,54,58,71,75,64,66,45,33,30,30,35,44,42,61,38,63,48,44,54,61,55,67,61,55,69,68,70,72,73,79,69,81,67,LB,2,2,left,188,81,CB,27,France,Ligue 1 McDonald's,AS Saint-Étienne,Anticipate,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leo-petrot/248559,,,,,,,1000000
5544,5037,patrick pflücke,70,78,63,68,72,47,52,80,76,60,64,65,62,59,63,64,67,66,69,69,71,69,85,90,65,72,65,48,31,55,46,41,46,79,40,51,LM,2,4,left,170,66,"RM, LW",27,Germany,1A Pro League,KV Mechelen,"Finesse Shot, Technical, Trivela, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/patrick-pflucke/224252,,,,,,,1200000
5545,5037,matt phillips,70,73,68,67,70,43,68,72,73,68,66,75,70,58,61,68,74,50,66,61,73,71,73,67,69,70,67,32,54,49,45,34,74,59,77,54,LM,4,4,right,183,75,"RM, LW",33,Scotland,EFL Championship,Oxford United,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matt-phillips/188166,,,,,,,400000
5546,5037,benedikt pichler,70,76,68,63,65,33,69,72,79,71,71,70,65,53,64,60,64,54,65,62,59,66,59,57,61,68,52,17,72,24,39,36,85,75,80,32,ST,3,3,right,188,88,,27,Austria,Bundesliga,Holstein Kiel,"Aerial, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/benedikt-pichler/251342,,,,,,,1500000
5547,5037,charles pickel,70,63,57,65,68,65,81,64,62,62,53,65,56,59,59,66,59,50,70,67,59,67,67,67,69,68,70,68,70,62,66,59,78,92,80,71,CDM,3,2,right,184,76,CM,27,Congo DR,Serie BKT,Cremonese,"Anticipate, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/charles-pickel/233884,,,,,,,3000000
5548,5037,samuel piette,70,59,29,56,58,69,78,52,64,25,25,49,20,20,43,52,39,24,71,65,49,49,64,85,64,63,60,68,63,70,72,60,71,82,76,78,CDM,2,2,right,171,79,CM,29,Canada,MLS,CF Montréal,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/samuel-piette/213092,,,,,,,2000000
5549,5037,ezequiel piovi,70,75,64,66,70,67,71,79,71,68,60,69,67,55,69,69,55,65,71,66,69,67,80,83,70,70,71,70,55,65,70,67,73,83,68,63,CDM,3,3,right,168,68,CM,32,Argentina,Libertadores,LDU Quito,"Long Ball Pass, Press Proven, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ezequiel-piovi/251132,,,,,,,1200000
5550,5037,iván piris,70,69,48,61,68,69,68,71,67,48,40,64,51,40,55,46,64,45,67,66,65,66,75,78,71,66,70,73,59,67,73,68,70,68,65,77,RB,3,3,right,173,75,LB,35,Paraguay,Libertadores,Libertad,"Long Throw, Slide Tackle, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ivan-piris/204977,,,,,,,250000
5551,5037,robert piris da motta,70,61,39,58,62,69,79,64,58,47,36,49,33,35,42,57,43,35,70,65,40,63,57,68,60,63,58,71,60,69,70,66,75,79,80,75,CDM,3,3,right,180,80,"CB, CM",30,Paraguay,Libertadores,Cerro Porteño,Intercept,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/robert-piris-da-motta/234037,,,,,,,
5552,5037,bruno pittón,70,71,67,70,65,64,65,72,70,70,67,74,59,69,58,64,71,64,72,69,80,59,71,81,67,67,67,65,71,58,69,59,77,82,61,53,LB,2,3,left,177,74,,31,Argentina,Primera División,Unión,Anticipate,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bruno-pitton/231070,,,,,,,500000
5553,5037,mauro pittón,70,78,56,69,70,66,70,75,80,67,54,65,53,48,45,68,59,67,73,72,73,69,80,70,66,70,58,64,58,65,71,66,68,86,59,77,CM,3,3,right,181,70,"CDM, RM",30,Argentina,Primera División,Unión,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mauro-pitton/228961,,,,,,,1800000
5554,5037,felix platte,70,68,69,54,63,25,75,66,70,70,71,75,60,67,55,57,38,38,64,50,61,62,56,58,67,68,63,22,70,18,21,17,82,61,86,63,ST,3,3,right,190,87,,28,Germany,Bundesliga 2,SC Paderborn 07,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/felix-platte/227604,,,,,,,700000
5555,5037,vicente poggi,70,76,48,68,73,64,67,80,72,57,45,59,42,39,58,73,56,46,75,72,49,72,83,82,69,73,51,68,43,67,66,59,64,79,64,59,CM,3,2,right,171,68,CDM,22,Uruguay,Primera División,Godoy Cruz,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vicente-poggi/262284,,,,,,,1000000
5556,5037,matt polster,70,46,46,66,64,65,79,39,52,49,46,49,49,34,39,62,58,38,74,71,63,67,56,53,64,65,65,67,62,65,65,63,66,88,78,71,CDM,3,2,right,183,77,"CM, RB",31,United States,MLS,New England,Slide Tackle,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matt-polster/226793,,,,,,,800000
5557,5037,finn porath,70,79,62,67,73,62,67,79,79,57,60,68,65,55,61,69,61,49,73,66,56,73,81,78,68,70,68,59,50,60,69,63,66,79,58,74,RM,4,3,right,180,72,"CM, RW",27,Germany,Bundesliga,Holstein Kiel,"Technical, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/finn-porath/229472,,,,,,,1000000
5558,5037,ryan porteous,70,68,42,62,60,68,80,60,74,54,34,68,28,43,51,64,57,45,65,70,54,60,47,68,62,62,61,68,70,67,69,69,78,74,81,84,CB,3,3,right,188,75,,25,Scotland,EFL Championship,Watford,"Block, Long Ball Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ryan-porteous/240439,,,,,,,3000000
5559,5037,lucas possignolo,70,49,37,46,50,70,75,52,47,20,34,53,29,45,50,31,29,36,64,51,37,43,64,56,67,52,58,72,71,68,70,69,77,68,79,73,CB,2,2,right,188,80,,30,Brazil,CSL,Zhejiang Pro,"Aerial, Block, Jockey, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lucas-possignolo/238862,,,,,,,1000000
5560,5037,álex pozo,70,73,64,66,73,66,50,76,71,65,62,69,64,64,58,63,69,54,70,64,59,72,84,83,67,74,55,61,67,66,70,66,62,72,40,43,RB,3,3,right,173,64,RM,25,Spain,LALIGA HYPERMOTION,UD Almería,"Block, Jockey",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alex-pozo/235983,,,,,,,2000000
5561,5037,adonis preciado,70,89,55,62,69,49,47,92,87,68,63,55,36,42,60,60,68,50,64,59,49,72,73,80,69,63,63,60,50,55,39,35,65,58,47,31,RM,3,3,right,175,72,"LM, RW",27,Ecuador,Libertadores,Barcelona SC,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adonis-preciado/258286,,,,,,,700000
5562,5037,ivan prtajin,70,64,70,54,64,29,76,65,64,72,74,72,64,56,69,67,34,49,60,55,42,64,56,53,67,66,71,25,74,23,24,22,84,71,82,63,ST,3,2,right,189,89,,28,Croatia,Bundesliga,Union Berlin,"Acrobatic, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ivan-prtajin/271395,,,,,,,1800000
5563,5037,pubill,70,78,56,62,67,64,78,76,79,65,54,70,49,51,41,53,68,45,67,59,56,66,75,58,69,67,65,67,62,62,64,65,83,79,83,65,RB,3,2,right,190,82,,21,Spain,LALIGA HYPERMOTION,UD Almería,"Aerial, Block, Bruiser, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pubill/266039,,,,,,,
